DateValue,HourValue,Evap Leaving Water Temp,Evap Entering Water Temp,Cond Entering  Water Temp,Cond Leaving  Water Temp,Evpt Rfgt Pressure,Condenser Rfgt Pressure,Oil Pump Discharge Pressure,Oil Tank Temperature,Evap Sat Rfgt Temp,Cond Sat Rfgt Temp,Active Current Limit Setpoint,Setpoint,Power,Starter Average Phase Voltage, Motor Winding Temp 1, Motor Winding Temp 2, Motor Winding Temp 3,Load,Condenser Rfgt  Pressure,EnergyConsumption,Temperature,Humidity,DewPoint
09-10-2021,0,6.01,10.55,32.38,38.17,385.1,1538.19,2066.68,55.23,3.48,39.71,100,6,390.03,417.22,44.43,55.44,49.57,91.11,NULL,378.75,23.28,85,20.28
09-10-2021,1,5.98,10.51,32.03,37.79,384.62,1518.93,2063.13,55.08,3.44,39.34,100,6,386,420.37,43.88,53.28,47.73,89.74,NULL,373.875,23.28,86,20.48
09-10-2021,2,6,10.49,32.01,37.72,385.45,1514.55,2062.3,54.94,3.49,39.25,100,6,382.7,421.85,43.63,52.34,46.77,88.72,NULL,370.625,23.28,86,20.48
09-10-2021,3,5.98,10.55,32.07,37.87,384.37,1523.72,2067.13,55.02,3.43,39.43,100,6,389.93,423.73,43.94,53.61,47.98,90.01,NULL,377.625,22.61,86,19.81
09-10-2021,4,6.01,10.53,31.8,37.54,385.28,1505.72,2062.93,55,3.48,39.08,100,6,382.52,423.62,43.49,52.04,46.56,88.34,NULL,370.875,22.28,85,19.28
09-10-2021,5,5.99,10.39,31.54,37.13,386.35,1481.97,2058.03,54.84,3.55,38.62,100,6,370.43,423.47,42.59,50.06,44.3,85.55,NULL,358.875,23.28,85,20.28
09-10-2021,6,5.99,10.4,31.58,37.16,386.37,1483.97,2056.95,54.74,3.56,38.66,100,6,371.65,420.85,42.8,50.02,44.51,86.35,NULL,359.75,23.11,84,19.91
09-10-2021,7,5.98,10.55,31.79,37.6,385.15,1509.02,2062.05,54.73,3.47,39.15,100,6,387.12,416.35,43.87,53.51,47.52,90.59,NULL,375,22.95,78,18.55
09-10-2021,8,6,10.61,32.13,38.02,385.27,1531.25,2068.2,55.22,3.48,39.58,100,6,394.77,413.4,44.57,55.98,49.69,92.93,NULL,382.5,22.62,71,16.82
09-10-2021,9,6,10.66,32.41,38.37,384.93,1549.63,2072.23,55.71,3.46,39.93,100,6,402.13,415.8,45.16,57.68,50.9,94.22,NULL,390,25.12,65,18.12
09-10-2021,10,6.07,10.79,32.71,38.76,385.83,1570.07,2079.67,56.02,3.51,40.33,100,6,409.9,412.97,45.81,61.37,53.49,96.67,NULL,397.625,27.29,61,19.49
09-10-2021,11,6.68,11.44,33.02,39.09,395.63,1587.83,2087.45,56.16,4.1,40.67,100,6,410.5,411.83,45.98,61.93,54.3,97.02,NULL,398.5,28.29,59,20.09
09-10-2021,12,7.1,11.91,33.02,39.16,402.13,1592.08,2091.28,56.29,4.49,40.75,100,6,411.23,413.43,45.99,61.85,54.45,96.89,NULL,398.875,27.96,56.5,19.26
09-10-2021,13,6.72,11.53,33.37,39.51,396.18,1610.3,2095.17,56.62,4.14,41.11,100,6,418,422.6,46.09,62.23,54.86,96.67,NULL,405.625,28.29,56.83,19.66
09-10-2021,14,7.46,12.17,33.56,39.66,409.8,1616.08,2093.47,56.6,4.94,41.22,100,6,410.13,417.32,45.98,61.51,54.57,95.77,NULL,397.625,29.29,64,22.09
09-10-2021,15,7.37,12.17,33.24,39.44,409.38,1604.82,2092.7,56.36,4.92,41,100,6,408.62,414.42,45.8,60.67,54.15,96.17,NULL,395.75,30.29,68,23.89
09-10-2021,16,6.79,11.63,32.97,39.37,399.93,1601.86,2087.45,56.39,4.36,40.94,100,6,414.24,420,45.94,61.69,54.72,96.32,NULL,401.875,29.62,69.67,23.55
09-10-2021,17,6.08,10.76,30.87,37.04,389.15,1480.04,2058.98,55.34,3.71,38.59,100,6,382.24,422.15,43.34,53.46,47.26,88.59,NULL,370.375,26.29,74.33,21.16
09-10-2021,18,5.99,10.61,30.99,37.05,388.9,1480.49,2054.73,55.1,3.7,38.59,100,6,379.41,422.12,43,51.47,46.18,87.97,NULL,365.375,23.12,75,18.12
09-10-2021,19,5.99,10.66,31.34,37.5,388.37,1503.94,2062.63,55.17,3.67,39.05,100,6,389.24,417.11,43.95,53.79,48.16,90.99,NULL,377.25,23.79,80,19.79
09-10-2021,20,6.01,10.6,31.06,37.09,390.33,1481.27,2056.58,54.92,3.78,38.61,100,6,379.13,415.78,43.28,51.78,46.32,88.87,NULL,367.125,23.12,82,19.52
09-10-2021,21,5.98,10.67,31.34,37.49,389.5,1504.62,2061.58,54.85,3.73,39.06,100,6,390.52,417.05,43.97,54.04,48.18,91.28,NULL,378.25,22.79,83.83,19.56
09-10-2021,22,6.01,10.4,31.26,37.04,393.23,1475.92,2055.72,54.78,3.96,38.5,100,6,366.95,421.02,42.55,49.57,44.09,85.26,NULL,355.375,25.04,84.83,22.01
09-10-2021,23,6,10.32,31.12,36.82,394.45,1462.83,2051.7,54.62,4.03,38.25,100,6,360.33,423.08,41.98,47.99,42.86,83.55,NULL,349.25,26.78,85,23.78
10-10-2021,0,6.01,10.32,31.22,36.88,394.9,1466.46,2054.12,54.68,4.06,38.32,100,6,361.81,424.08,41.95,48.05,42.99,83.77,NULL,350.125,26.28,84.33,23.15
10-10-2021,1,6.01,10.3,31.1,36.76,395.4,1458.95,2052.43,54.55,4.09,38.18,100,6,359,424.97,41.8,47.31,42.63,82.84,NULL,347.375,25.96,84,22.76
10-10-2021,2,5.99,10.31,31,36.69,394.82,1456.48,2052.73,54.68,4.06,38.13,100,6,360.02,422.67,41.82,47.52,43.04,83.45,NULL,348.5,26.28,84.83,23.25
10-10-2021,3,5.98,10.4,31.17,36.98,393.72,1472.63,2055.93,54.71,3.99,38.44,100,6,368.23,421.57,42.51,49.04,44.56,85.39,NULL,356.25,25.78,85,22.78
10-10-2021,4,5.98,10.42,31.32,37.15,393.83,1482.92,2057.17,54.75,3.99,38.64,100,6,370.68,421.17,42.7,49.64,45.19,85.99,NULL,358.875,24.61,85.83,21.78
10-10-2021,5,5.98,10.42,31.28,37.13,394.07,1480.88,2055.98,54.77,4.01,38.6,100,6,369.35,424.3,42.58,49.37,45.04,85.25,NULL,358.5,24.28,86,21.48
10-10-2021,6,5.99,10.4,31.48,37.32,394.58,1490.52,2059,54.74,4.04,38.79,100,6,371.12,421.3,42.75,50.11,45.35,86.16,NULL,360.25,24.28,86,21.48
10-10-2021,7,5.98,10.46,31.86,37.78,394.12,1515.82,2064.67,54.99,4.01,39.27,100,6,381.55,418.3,43.56,52.29,47.07,88.96,NULL,369.625,24.45,82.67,20.98
10-10-2021,8,6.01,10.63,32.42,38.53,393.35,1556.4,2074.73,55.24,3.96,40.06,100,6,399.4,413.2,44.92,57.49,50.79,94.11,NULL,387.375,25.78,73,20.38
10-10-2021,9,6.14,10.85,32.56,38.83,394.88,1572.22,2078.53,55.41,4.06,40.37,100,6,407.72,409.77,45.81,60.85,53.67,96.79,NULL,395.375,26.2,66.83,19.57
10-10-2021,10,6.01,10.57,32,38.09,394.32,1530.28,2067.92,55.43,4.02,39.56,100,6,389.08,413.42,44.34,55.84,49.52,91.65,NULL,377,27.12,61.83,19.49
10-10-2021,11,5.99,10.4,31.28,37.13,394.92,1477.63,2057.38,55.34,4.06,38.54,100,6,368.72,413.02,42.81,50.72,44.56,86.94,NULL,357,29.62,57,21.02
10-10-2021,12,5.97,10.42,31.19,37.08,394.15,1475.9,2058.57,55.38,4.01,38.51,100,6,370.4,411.88,42.82,50.36,44.47,87.41,NULL,358.75,28.79,54.67,19.72
10-10-2021,13,5.98,10.42,30.94,36.82,394.27,1461.83,2057.07,55.45,4.02,38.23,100,6,367.1,415.64,42.4,49.6,43.26,85.96,NULL,355,30.96,53,21.56
10-10-2021,14,5.99,10.38,30.64,36.42,394.76,1439.78,2053.88,55.39,4.05,37.81,100,6,358.61,417.58,41.77,47.63,41.96,83.7,NULL,347.25,30.65,53,21.25
10-10-2021,15,5.98,10.58,32.12,38.25,392.17,1540.32,2069.83,55.85,3.89,39.75,100,6,394.37,416.43,44.41,55.13,49.27,92.26,NULL,382.125,29.62,56,20.82
10-10-2021,16,5.99,10.56,32.02,38.11,392.45,1531.4,2070.73,56.04,3.91,39.58,100,6,389.65,419.25,44.03,54.58,48.62,90.72,NULL,377,28.79,64,21.59
10-10-2021,17,5.99,10.63,32.22,38.39,391.73,1547.93,2073.92,56.12,3.87,39.9,100,6,397.37,423.12,44.4,55.85,49.95,91.77,NULL,384.875,28.62,70,22.62
10-10-2021,18,6,10.64,32.21,38.38,391.9,1548.43,2074.48,56.02,3.88,39.91,100,6,398.18,416.82,44.65,56.92,50.89,93.06,NULL,385.625,27.12,70,21.12
10-10-2021,19,5.99,10.54,32.09,38.12,392.82,1534.95,2072.78,55.9,3.93,39.65,100,6,389.43,417.65,44.13,54.75,49.13,90.75,NULL,377.375,26.29,72.5,20.79
10-10-2021,20,5.99,10.46,32.1,38,393.3,1528.72,2069.75,55.67,3.97,39.52,100,6,385.03,416.62,43.86,53.41,48.07,89.97,NULL,372.75,25.29,75,20.29
10-10-2021,21,6.02,10.71,32.24,38.45,391.52,1554.75,2075.87,55.74,3.86,40.03,100,6,403.18,415.85,44.99,58.05,51.74,94.41,NULL,390.875,24.62,75.83,19.79
10-10-2021,22,6,10.56,31.85,37.9,392.67,1523.4,2068.42,55.63,3.93,39.42,100,6,387.27,417.03,44,54.1,48.67,90.47,NULL,374.75,24.54,77,19.94
10-10-2021,23,5.99,10.48,31.43,37.34,393.35,1493.93,2057.6,55.26,3.97,38.85,100,6,375.55,418.2,43.18,51.1,46.08,87.6,NULL,363.625,25.28,78,20.88
11-10-2021,0,5.98,10.6,31.44,37.5,391.81,1504.97,2060.63,55.23,3.87,39.07,100,6,385.88,419.47,43.75,53.1,47.57,89.8,NULL,373.75,25.28,79.67,21.21
11-10-2021,1,6.01,10.41,31.36,37.17,393.77,1482.73,2056.2,55.07,3.99,38.64,100,6,368.65,422.02,42.63,49.78,44.46,85.37,NULL,357,25.11,81,21.31
11-10-2021,2,6.01,10.32,31.35,37.04,394.2,1474.25,2055.13,55.03,4.01,38.47,100,6,362.03,423.8,42.13,48.36,43.49,83.82,NULL,351,24.28,81.83,20.65
11-10-2021,3,6.01,10.34,31.36,37.06,393.43,1476.23,2054.33,54.92,3.97,38.51,100,6,364.87,423.92,42.26,48.48,43.48,84.2,NULL,352.375,24.28,82.83,20.85
11-10-2021,4,5.99,10.47,31.41,37.31,391.98,1492.12,2055.97,54.92,3.88,38.82,100,6,374.35,422.48,43,50.68,45.42,86.77,NULL,362.5,24.28,83,20.88
11-10-2021,5,6,10.38,31.31,37.08,392.18,1478.52,2055.9,54.88,3.9,38.55,100,6,367.65,422.85,42.35,49.42,44.16,85.13,NULL,355.25,24.28,83,20.88
11-10-2021,6,5.98,10.4,31.22,37,392.25,1474.93,2054.28,54.82,3.9,38.49,100,6,367.68,419.88,42.44,49.73,43.89,85.57,NULL,355.875,23.61,83.83,20.38
11-10-2021,7,6.01,10.21,30.57,36.03,394.53,1418.87,2044.83,54.56,4.04,37.39,100,6,343.4,418.02,40.78,45.71,39.3,80.23,NULL,332,23.28,79,19.08
11-10-2021,8,6.01,10.32,30.91,36.58,393.8,1450.07,2049.1,54.62,3.99,38.01,100,6,356.82,413.98,41.76,48.2,42.34,83.92,NULL,345.5,24.12,67,17.52
11-10-2021,9,5.97,10.45,31.37,37.26,390.63,1489.33,2058.18,54.92,3.8,38.76,100,6,374.85,415.3,43.02,50.94,44.72,87.86,NULL,362.75,27.29,59.5,19.19
11-10-2021,10,6.01,10.59,31.66,37.72,390.08,1513.55,2063.2,55.3,3.77,39.23,100,6,386.03,413.15,44.03,54.33,48.33,90.92,NULL,374,29.46,55.5,20.56
11-10-2021,11,6,10.46,30.95,36.83,391.78,1463.88,2053.56,55.14,3.87,38.27,100,6,366.58,414.27,42.5,49.85,44.05,86.13,NULL,354.875,30.29,52,20.69
11-10-2021,12,5.99,10.48,30.99,36.94,391.56,1470.53,2056.19,55.28,3.86,38.4,100,6,370.92,415.02,42.8,50.3,44.87,87.02,NULL,359,29.46,49,19.26
11-10-2021,13,5.99,10.42,31,36.86,391.28,1464.6,2056.87,55.45,3.84,38.29,100,6,365.63,420.43,42.38,49.09,43.98,84.94,NULL,354.125,29.79,48,19.39
11-10-2021,14,5.98,10.39,31.24,37.09,391.57,1477.52,2058.95,55.53,3.86,38.54,100,6,368.65,418.95,42.51,49.59,44.25,85.74,NULL,356.75,30.46,48,20.06
11-10-2021,15,5.98,10.46,31.76,37.79,391.67,1513.98,2062.7,55.68,3.86,39.24,100,6,380.47,416.2,43.51,52.63,47.13,89.07,NULL,368.25,30.96,48.83,20.73
11-10-2021,16,5.98,10.54,31.72,37.79,389.8,1515.63,2062.37,55.73,3.75,39.28,100,6,384.65,418.62,43.68,53.55,48.1,89.69,NULL,372.875,31.12,58,22.72
11-10-2021,17,6,10.59,31.78,37.89,389.68,1521.9,2062.75,55.77,3.75,39.4,100,6,387.25,423.9,43.73,53.48,47.84,89.43,NULL,374.75,29.79,68,23.39
11-10-2021,18,5.99,10.63,32.1,38.22,388.98,1542.57,2067.83,55.81,3.71,39.8,100,6,396.3,419.37,44.58,55.75,49.98,92.22,NULL,383.875,28.29,70,22.29
11-10-2021,19,5.98,10.59,32.18,38.28,388.29,1545.08,2072.93,55.85,3.66,39.85,100,6,395.51,424.32,44.33,54.96,49.84,91.19,NULL,383,26.12,72,20.52
11-10-2021,20,5.99,10.51,32.18,38.15,388.97,1537.12,2070.47,55.68,3.7,39.69,100,6,388.57,419.88,43.97,54.02,48.72,90.27,NULL,376,25.12,74,19.92
11-10-2021,21,5.99,10.65,32.31,38.46,387.52,1556.19,2074.31,55.67,3.62,40.06,100,6,401.86,419.78,44.82,56.6,51.15,93.38,NULL,389.875,24.79,75,19.79
11-10-2021,22,6.1,10.67,32.66,38.72,390.7,1567.45,2074.72,55.85,3.81,40.28,100,6,396.32,421.35,44.87,57.34,51.21,91.97,NULL,385.5,24.54,75,19.54
11-10-2021,23,6.11,10.74,32.34,38.47,390.1,1554.57,2072.6,55.71,3.77,40.03,100,6,397.7,417.23,44.73,57.1,51.31,92.94,NULL,385.625,25.61,75,20.61
12-10-2021,0,5.99,10.62,32.21,38.35,388.69,1548.68,2070.97,55.62,3.69,39.91,100,6,397.69,419.66,44.58,55.97,50.61,92.44,NULL,385.375,25.28,74,20.08
12-10-2021,1,6,10.6,32.11,38.19,390.27,1540.23,2069.08,55.58,3.78,39.75,100,6,393.45,421.62,44.27,54.89,49.48,91.12,NULL,380.875,24.95,75,19.95
12-10-2021,2,6.02,10.59,31.82,37.85,391.47,1521.5,2064.3,55.34,3.85,39.39,100,6,386.35,422.63,43.78,53.2,47.66,89.34,NULL,374.375,23.61,75,18.61
12-10-2021,3,6.01,10.51,31.55,37.49,391.12,1502.2,2057.55,55.17,3.83,39.01,100,6,378.05,421.95,43.23,51.63,46.36,87.66,NULL,365.625,23.11,75,18.11
12-10-2021,4,5.99,10.43,31.64,37.49,391.58,1501.72,2058.87,55.11,3.86,39,100,6,376.05,422.2,43.04,51.01,45.64,87.16,NULL,363.75,22.28,75,17.28
12-10-2021,5,5.98,10.49,31.54,37.47,391.49,1501.41,2057.32,55.07,3.85,39,100,6,378.08,421.76,43.21,51.6,46.42,87.59,NULL,365.625,22.04,74,16.84
12-10-2021,6,5.99,10.41,31.29,37.11,392.62,1480.98,2054.8,54.94,3.92,38.6,100,6,369.18,421.12,42.65,49.63,44.42,85.73,NULL,357,21.95,75,16.95
12-10-2021,7,5.99,10.6,31.5,37.56,390.9,1507.47,2063.17,55.04,3.82,39.12,100,6,386.05,418.97,43.69,52.67,47.42,89.87,NULL,374.125,22.78,72,17.18
12-10-2021,8,6,10.54,31.41,37.39,391.38,1496.82,2061.48,55.15,3.84,38.91,100,6,379.92,416.77,43.44,51.94,46.76,88.84,NULL,367.625,27.36,63,19.96
12-10-2021,9,5.99,10.5,31.22,37.15,391.4,1484.18,2057.35,54.99,3.85,38.67,100,6,375.22,411.77,43.23,51.21,46.03,88.56,NULL,363.125,27.62,58,19.22
12-10-2021,10,5.98,10.63,31.43,37.53,389.9,1507.05,2062.57,54.99,3.76,39.11,100,6,389.1,412.43,44.02,54.33,48.44,91.79,NULL,377.25,28.62,52.83,19.19
12-10-2021,11,6.38,10.61,33.88,39.38,398.86,1596.34,2083.88,55.82,4.3,40.83,100,6,386.53,412.47,44.73,55.48,49.53,91.58,NULL,373.375,29.12,49,18.92
12-10-2021,12,6.75,11.05,34.05,39.72,404.78,1613.32,2086.27,56.03,4.65,41.16,100,6,390.37,412.13,45.22,56.91,50.77,92.08,NULL,378,28.79,46.5,18.09
12-10-2021,13,6.51,10.71,34.05,39.91,401.73,1619.19,2092.51,56.33,4.47,41.28,100,6,389.88,419.17,44.95,55.67,50.15,90.8,NULL,376.875,28.79,44,17.59
12-10-2021,14,6.48,10.63,34.15,39.95,402.15,1619.68,2090.22,56.41,4.5,41.29,100,6,385.98,418.88,44.78,54.9,49.87,89.78,NULL,373.5,26.79,44,15.59
12-10-2021,15,6.74,10.82,33.98,40.43,406.52,1641.7,2101.85,56.52,4.75,41.71,100,6,384.18,417.98,44.86,55.06,50.21,89.45,NULL,372.375,29.79,46,18.99
12-10-2021,16,6.5,10.69,34.03,39.97,401.45,1621.73,2094.07,56.49,4.45,41.33,100,6,389.18,420.57,44.72,55.34,50.34,90.39,NULL,376,30.2,55,21.2
12-10-2021,17,6.31,10.46,34.01,39.84,398.05,1614.47,2090.23,56.47,4.25,41.18,100,6,385.57,423.13,44.4,54.72,49.71,89.12,NULL,374,27.79,67.17,21.22
12-10-2021,18,6.35,10.48,33.98,39.74,399.25,1610.73,2086.57,56.32,4.32,41.11,100,6,382.5,423.95,44.22,54.37,49.26,88.27,NULL,370.875,27.37,69.67,21.3
12-10-2021,19,6.05,10.14,30.99,36.37,393.83,1434.08,2054.53,55.28,4,37.65,100,6,341.07,418.75,40.82,46.12,40.87,79.6,NULL,330,26.29,72,20.69
12-10-2021,20,5.98,10.06,29.71,34.87,394.17,1362.42,2038.27,54.49,4.02,36.13,100,6,321.23,418.92,39.2,42.01,37.84,75.04,NULL,310.625,25.62,74,20.42
12-10-2021,21,5.98,10.3,29.77,35.24,392.34,1384.2,2040.37,54.4,3.9,36.62,100,6,338.46,420.19,40.24,43.7,39.41,78.84,NULL,327.75,24.79,74.83,19.76
12-10-2021,22,5.99,10.43,30.05,35.7,391.83,1407.3,2041.35,54.51,3.88,37.14,100,6,349.9,421.55,41.08,45.53,41.25,81.21,NULL,339.125,25.62,76,20.82
12-10-2021,23,6.01,10.34,30.09,35.6,393.55,1401.32,2040.87,54.55,3.98,37,100,6,343.48,424.62,40.76,44.58,39.54,79.46,NULL,332.5,27.28,77,22.68
13-10-2021,0,5.99,10.36,30.04,35.58,392.55,1400.84,2039.64,54.48,3.92,37,100,6,344.72,421.81,40.74,45.01,40.04,80.11,NULL,333.75,26.61,79,22.41
13-10-2021,1,5.99,10.41,30,35.62,390.95,1403.25,2039.27,54.39,3.83,37.05,100,6,347.72,423.2,40.96,45.11,40.34,80.42,NULL,336.5,25.01,80,21.01
13-10-2021,2,6,10.3,29.91,35.38,391.27,1389.93,2039.08,54.4,3.84,36.75,100,6,339.25,421.78,40.44,44.01,38.25,78.9,NULL,327.75,25.61,80,21.61
13-10-2021,3,6,10.32,29.89,35.37,391.3,1389.95,2039.78,54.35,3.85,36.75,100,6,339.9,419.23,40.48,44.21,38.32,79.22,NULL,329.25,25.28,81,21.48
13-10-2021,4,6.01,10.36,29.84,35.39,391.7,1391.15,2036.68,54.31,3.87,36.78,100,6,341.65,417.17,40.66,44.46,38.89,80.06,NULL,330,24.28,81,20.48
13-10-2021,5,6.01,10.28,29.73,35.18,391.45,1380.12,2034.78,54.21,3.85,36.53,100,6,334.58,415.38,40.3,43.79,38.51,78.61,NULL,324,23.61,81,19.81
13-10-2021,6,6.01,10.24,29.69,35.08,390.43,1374.88,2035.25,54.2,3.79,36.41,100,6,332.22,414.18,40.12,43.26,38.42,78.22,NULL,321.125,23.28,82,19.68
13-10-2021,7,5.98,10.32,29.95,35.52,387.17,1396.2,2041.54,54.41,3.6,36.89,100,6,342.85,415.58,40.8,44.76,38.76,80.42,NULL,332,24.28,77.83,19.85
13-10-2021,8,5.99,10.34,30.28,35.92,387.53,1414.95,2045.29,54.6,3.62,37.3,100,6,349.47,410.86,41.33,46.16,40.53,82.7,NULL,338.625,25.62,68,19.22
13-10-2021,9,5.97,10.45,30.76,36.62,385.44,1453.32,2051.39,54.88,3.49,38.07,100,6,365.83,409.64,42.55,49.11,44.25,86.73,NULL,354,27.62,62.17,20.05
13-10-2021,10,5.99,10.59,30.87,36.93,384.88,1471.5,2053.52,55,3.46,38.42,100,6,377.08,413.18,43.18,51.01,46.07,88.81,NULL,364.875,29.46,56,20.66
13-10-2021,11,5.98,10.67,30.82,37.03,382.93,1476.55,2056.02,55.18,3.34,38.52,100,6,383.62,411.38,43.67,52.85,47.51,90.64,NULL,371.25,29.46,54,20.26
13-10-2021,12,6,10.76,31.07,37.4,382.63,1496.79,2060.98,55.42,3.32,38.91,100,6,392.77,412.91,44.46,55.12,49.39,92.57,NULL,380.625,28.96,54,19.76
13-10-2021,13,6.02,10.66,30.58,36.68,384.42,1457.7,2053.78,55.38,3.44,38.15,100,6,375.1,420.95,42.69,50.21,45.15,87.02,NULL,363.25,29.62,53.17,20.25
13-10-2021,14,6.01,10.66,30.73,36.86,383.97,1467.13,2052.53,55.46,3.4,38.34,100,6,377.78,422.67,42.84,50.73,45.67,87.44,NULL,365.625,28.79,53,19.39
13-10-2021,15,5.99,10.73,31.06,37.33,382.9,1493.8,2061.15,55.71,3.34,38.85,100,6,390.65,422.33,43.75,53.29,48.11,90.42,NULL,378.125,28.46,55,19.46
13-10-2021,16,6,10.75,31.24,37.55,383,1505.62,2061.57,55.74,3.35,39.08,100,6,393.6,422.08,44.03,53.99,48.82,91.14,NULL,381.125,28.12,62,20.52
13-10-2021,17,6.01,10.63,30.9,37.04,384.38,1475.45,2055.85,55.64,3.43,38.5,100,6,378.02,423.27,42.99,51.68,45.97,87.42,NULL,365.75,27.79,70,21.79
13-10-2021,18,7.33,11.53,30.06,35.73,409.95,1365.8,2051.05,54.34,4.82,35.72,100,6,338.02,412.2,43.04,52.14,45.12,80.43,NULL,323.625,27.62,71,21.82
13-10-2021,19,6.02,10.56,30.69,36.71,384,1458.78,2050.15,55.23,3.4,38.18,100,6,374.03,408.55,42.92,52.98,45.41,88.83,NULL,361.625,26.79,73.5,21.49
13-10-2021,20,5.99,10.53,30.64,36.66,383.95,1456.08,2049.44,55.25,3.4,38.12,100,6,373.07,409.05,42.8,52.26,44.54,88.64,NULL,361.375,25.96,76,21.16
13-10-2021,21,7.41,11.03,30.09,34.78,418.15,1323.22,1971.83,54.56,5.25,34.87,100,6,299.33,411.3,42.85,50.07,42.22,71.73,NULL,283.375,24.79,77,20.19
13-10-2021,22,6.56,11.53,31.23,37.56,387.93,1512.78,2064,55.28,3.64,39.22,100,6,401.5,412.82,45.09,58.05,51.05,94.66,NULL,389.5,24.12,77.83,19.69
13-10-2021,23,6.01,10.66,31,36.96,382.17,1477.43,2053.05,55.29,3.29,38.53,100,6,381.83,414.35,43.43,52.66,45.88,89.75,NULL,369.625,25.86,78,21.46
14-10-2021,0,6.01,10.6,30.59,36.47,382.78,1449.61,2048.29,55.1,3.33,38,100,6,371.8,418.64,42.62,50.24,43.65,86.71,NULL,360,24.75,80,20.75
14-10-2021,1,5.99,10.45,30.28,35.95,384.19,1420.12,2042.22,54.84,3.42,37.42,100,6,356.53,421.27,41.48,46.97,40.54,82.78,NULL,345.25,25.28,80,21.28
14-10-2021,2,6,10.43,30.11,35.73,384.58,1409.18,2041.07,54.71,3.44,37.18,100,6,352.33,424.33,41.07,45.71,39.11,81.35,NULL,340.5,25.28,79,21.08
14-10-2021,3,5.99,10.57,30.24,36.08,382.9,1429.25,2044.3,54.73,3.34,37.6,100,6,365.68,424.57,41.88,48.14,42.26,84.34,NULL,354.125,25.28,79,21.08
14-10-2021,4,5.99,10.56,30.17,35.99,383.08,1424.6,2042.85,54.66,3.35,37.5,100,6,363.7,423.88,41.85,47.69,41.62,83.97,NULL,351.875,22.86,79,18.66
14-10-2021,5,6.01,10.4,30.02,35.58,385.28,1401.37,2038.37,54.54,3.48,37,100,6,347.48,420.25,40.95,45.22,38.57,80.9,NULL,336,22.75,78,18.35
14-10-2021,6,5.98,10.4,30.16,35.75,384.57,1410.62,2040.1,54.57,3.45,37.21,100,6,350.68,418.23,41.12,45.95,39.59,81.81,NULL,339.5,22.59,78.83,18.36
14-10-2021,7,5.98,10.43,30.22,35.86,384.45,1416.27,2042.03,54.61,3.43,37.34,100,6,353.88,415.72,41.41,46.79,40.15,82.93,NULL,343,24.41,73,19.01
14-10-2021,8,6,10.43,30.14,35.75,385.03,1409.78,2039.82,54.52,3.47,37.2,100,6,351.6,411.9,41.31,46.57,40,83.03,NULL,340.25,26.28,65,19.28
14-10-2021,9,6,10.46,30.21,35.9,384.75,1416.85,2042.07,54.7,3.45,37.35,100,6,355,412.97,41.55,46.93,40.15,83.6,NULL,343.375,27.6,59.17,19.43
14-10-2021,10,5.99,10.57,30.08,35.96,383.33,1421.67,2041.68,54.81,3.36,37.44,100,6,363.25,414.73,42.01,48.08,41.72,85.3,NULL,351.5,29.04,54,19.84
14-10-2021,11,6.01,10.48,29.92,35.65,385.08,1404.25,2038.33,54.82,3.47,37.07,100,6,351.93,413.82,41.26,46.74,40.94,82.82,NULL,340.625,29.82,51,20.02
14-10-2021,12,6.01,10.39,29.39,34.95,386.33,1370.2,2030.02,54.52,3.54,36.31,100,6,337.03,414.15,40.27,44.13,38.51,79.37,NULL,326.125,30.12,50,20.12
14-10-2021,13,5.99,10.42,29.43,35.03,385.57,1375,2034.7,54.57,3.5,36.42,100,6,341.18,418.73,40.29,43.88,38.63,79.67,NULL,330.375,29.79,49.17,19.62
14-10-2021,14,5.99,10.44,29.76,35.44,385.1,1394.07,2038.48,54.82,3.48,36.84,100,6,347.47,418.9,40.75,45.17,38.91,80.97,NULL,336.5,29.79,49.83,19.76
14-10-2021,15,6.01,10.44,29.77,35.43,385.57,1393.35,2037.98,54.87,3.5,36.83,100,6,346.35,419.68,40.62,45.32,38.84,80.64,NULL,335.25,29.79,52.5,20.29
14-10-2021,16,5.99,10.41,29.84,35.48,385.32,1396.25,2039.2,54.91,3.49,36.89,100,6,346.9,422.12,40.66,44.95,39.08,80.42,NULL,335.125,29.79,58.83,21.56
14-10-2021,17,5.99,10.49,30.24,36.05,384.63,1425.05,2044.37,55.1,3.44,37.52,100,6,359.38,424.5,41.5,46.98,40.98,82.94,NULL,347.25,29.54,67.5,23.04
14-10-2021,18,5.98,10.46,30.07,35.85,384.69,1415.53,2041.8,54.97,3.44,37.31,100,6,355.83,422.15,41.37,46.7,40.56,82.45,NULL,344.25,27.96,69.83,21.93
14-10-2021,19,6,10.53,30.11,35.94,384.88,1422.15,2044.87,54.9,3.46,37.45,100,6,361.1,419.03,41.67,47.35,41.24,84.1,NULL,349.625,27.12,72,21.52
14-10-2021,20,6.01,10.4,29.94,35.58,386.93,1402.27,2040.13,54.8,3.58,37.03,100,6,348.28,419.27,40.96,45.27,39.27,81.09,NULL,336.625,26.12,74,20.92
14-10-2021,21,6.01,10.37,30.1,35.72,386.62,1409.38,2040.47,54.76,3.56,37.18,100,6,348.88,418.19,40.98,45.61,39.06,81.44,NULL,337.625,25.79,76,20.99
